log_id,timestamp,staff_id,staff_name,action,resource_type,resource_id,nhs_number,ip_address,system,authorized,access_reason,created_at
100eee81-0e0e-4f1c-82b3-a6b846b5dd14,2025-04-08 01:56:38,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,View Test Results,Patient Record,8fdffaa7-98c6-4b98-8a67-779d37376e2a,440-509-9560,199.134.108.123,Patient Portal,True,Clinical Care,2025-04-08 01:56:38
a81c06b0-360a-414f-a0db-bbeef9ef8757,2025-03-31 09:59:36,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Schedule Appointment,Patient Record,d6aad68a-e224-49ea-adfe-869aa130e926,802-273-5451,90.49.184.186,Laboratory System,True,Clinical Care,2025-03-31 09:59:36
cde5800c-9ef8-4550-bbd4-1ca1a15e6408,2025-04-02 05:59:38,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,Update Patient Demographics,Patient Record,82237a28-9f41-4f2c-9821-47858ff7120b,794-381-2971,9.73.148.21,Electronic Health Record,True,Clinical Care,2025-04-02 05:59:38
5c25a790-4761-4d34-b17c-bf1fb6f962d1,2025-04-26 04:11:26,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Download Medical History,Patient Record,4bf1a14b-41b1-4ac5-b8f0-a5f8aac0ade9,955-943-6161,162.114.192.25,Pharmacy System,False,Unauthorized Access,2025-04-26 04:11:26
d6eee0cb-6ac4-4278-8873-46eef1d0abc9,2025-04-15 19:45:52,852bcb5e-708f-4d48-96d2-c19d3072a23d,Marilyn Gray,View Test Results,Patient Record,1ca4e515-f9fa-4934-af6d-004fbbdf6ca5,944-234-4113,108.92.236.191,Patient Portal,True,Clinical Care,2025-04-15 19:45:52
8de0110d-cb56-4cd9-909c-8023622d85f0,2025-04-02 11:17:28,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Prescribe Medication,Patient Record,ce3a0781-3eb2-47eb-b929-f45341185edf,607-207-6478,83.203.113.79,Pharmacy System,True,Clinical Care,2025-04-02 11:17:28
d8c57fc6-5532-40b7-bab9-011fc51e1448,2025-04-26 11:16:58,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Update Patient Demographics,Patient Record,4a0c584f-b8f2-4932-9e92-9b7c9fa794a3,876-488-6762,137.113.89.152,Pharmacy System,False,Unauthorized Access,2025-04-26 11:16:58
86f9f88f-6f14-4e90-8b95-61b268f01609,2025-04-27 04:52:34,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Download Medical History,Patient Record,70839217-205f-47b5-8b05-0de7cc30fae0,905-267-5000,183.163.116.131,Laboratory System,True,Clinical Care,2025-04-27 04:52:34
7b6f8c36-47f9-4359-abac-e227d05ed265,2025-04-01 13:23:35,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Edit Patient Consent,Patient Record,d6aad68a-e224-49ea-adfe-869aa130e926,802-273-5451,156.184.57.245,Electronic Health Record,True,Clinical Care,2025-04-01 13:23:35
e4e32d14-b9a1-4db2-ab99-93395129e344,2025-04-04 03:47:40,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,Update Patient Demographics,Patient Record,2a5e0544-f7bb-4f32-8117-351224171333,912-669-3119,96.207.74.93,Laboratory System,True,Clinical Care,2025-04-04 03:47:40
19e3f522-3565-48e1-b696-829025ecc0a2,2025-04-12 16:06:57,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,View Patient Record,Patient Record,0f425f6d-c4c0-4607-bd61-d941f16b161b,990-245-9238,6.86.20.32,Laboratory System,True,Clinical Care,2025-04-12 16:06:57
db277eb0-85ca-4672-9b5d-4069575e2741,2025-04-27 21:37:59,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Edit Patient Consent,Patient Record,4c71d579-25ac-4f72-b0ea-23e23a556292,637-766-9279,202.5.86.126,Pharmacy System,True,Clinical Care,2025-04-27 21:37:59
a83f6e6d-51c1-4128-871f-e4abbd2d37fe,2025-04-20 21:35:20,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,Add Medical Notes,Patient Record,147a0962-3165-4e82-a21e-53c85a43be69,627-431-2105,108.190.197.2,Laboratory System,True,Clinical Care,2025-04-20 21:35:20
92277f81-934c-46be-8a62-ed2a9362e202,2025-04-09 09:06:09,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Edit Patient Consent,Patient Record,8ceea46a-0a22-4c19-b71d-faa807ef69b2,941-612-6494,133.110.217.195,Laboratory System,True,Clinical Care,2025-04-09 09:06:09
f6064b2b-009b-4fc5-abe9-79520267e229,2025-04-08 11:03:06,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Download Medical History,Patient Record,e2472a6c-72a6-4dcb-a9f6-6504e479c364,403-984-6999,209.6.134.158,Pharmacy System,True,Clinical Care,2025-04-08 11:03:06
a55a55c1-9628-4fb4-a4c0-da902585af22,2025-04-22 13:42:40,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Prescribe Medication,Patient Record,03ba2dd1-63a6-4392-b710-7eded646d851,543-749-8869,13.50.86.235,Pharmacy System,True,Clinical Care,2025-04-22 13:42:40
b6ad0a4b-4aa5-4561-b1c4-826c403061df,2025-03-31 17:29:24,3534af73-6adc-4a69-ba36-641e3aae2b17,Nicole Ford,Update Patient Demographics,Patient Record,03ba2dd1-63a6-4392-b710-7eded646d851,543-749-8869,92.19.200.157,Patient Portal,True,Clinical Care,2025-03-31 17:29:24
b96c8d06-b382-419d-b717-47653a28e702,2025-04-05 15:26:15,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,Cancel Appointment,Patient Record,1d73fd7d-5c40-4961-a5f8-5dc85cac82b5,802-750-6347,49.6.73.6,Patient Portal,True,Clinical Care,2025-04-05 15:26:15
9c24d1f7-3faa-40ed-8d4b-5692b282c691,2025-04-12 13:50:23,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,View Patient Record,Patient Record,75a3960e-95a2-4287-9d9b-e5448a3f150a,414-624-1120,148.133.56.86,Patient Portal,False,Unauthorized Access,2025-04-12 13:50:23
39f47ee0-8d45-4350-b89f-e0e0f97baaea,2025-04-08 13:03:33,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Cancel Appointment,Patient Record,e2472a6c-72a6-4dcb-a9f6-6504e479c364,403-984-6999,63.233.35.209,Patient Portal,True,Clinical Care,2025-04-08 13:03:33
1399300c-3bf7-4644-acf2-780d88654076,2025-03-30 03:35:04,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Schedule Appointment,Patient Record,0b7faa3c-756f-4780-bcf0-eed10652863a,752-276-5224,190.163.30.43,Pharmacy System,True,Clinical Care,2025-03-30 03:35:04
e2b732e8-854d-48b4-8aa1-6e6108087bd4,2025-04-06 23:15:37,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,View Patient Record,Patient Record,a63e6b11-b516-4f6c-b0a8-b954497ce8c3,621-532-2805,221.111.101.196,Laboratory System,False,Unauthorized Access,2025-04-06 23:15:37
5673cde9-f59a-4b25-b459-2557549e35f0,2025-04-09 08:58:27,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,View Test Results,Patient Record,b8252e98-c9ea-43b5-89b5-a1204dcc1cb9,952-371-6194,209.235.27.161,Patient Portal,True,Clinical Care,2025-04-09 08:58:27
eb65a999-6bd1-4fc0-993c-0906415c691c,2025-04-10 11:46:03,1d5e89e7-61ac-4dad-b572-de6a62088f5c,Christopher Kelly,View Test Results,Patient Record,97e7c0d6-1b61-40a5-a925-ef267ec011c3,409-421-5285,105.183.84.120,Laboratory System,True,Clinical Care,2025-04-10 11:46:03
e7ecdbd5-29c4-4537-bdbc-298961d01c1d,2025-04-07 15:55:23,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,View Patient Record,Patient Record,16230566-bd53-4eb3-af8f-5ef5fa0df7b5,956-158-5977,27.239.98.213,Patient Portal,True,Clinical Care,2025-04-07 15:55:23
a1d8faf2-192a-40b7-980d-7c8e81fef269,2025-04-10 12:25:58,1d5e89e7-61ac-4dad-b572-de6a62088f5c,Christopher Kelly,Update Patient Demographics,Patient Record,75a3960e-95a2-4287-9d9b-e5448a3f150a,414-624-1120,3.53.147.203,Pharmacy System,True,Clinical Care,2025-04-10 12:25:58
5e42da53-8850-4ce0-8e09-3ea7dcff8d20,2025-04-28 08:58:17,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Update Patient Demographics,Patient Record,a9277a0e-6f47-4b1c-b8fa-5e65a80beef3,517-124-6387,107.156.88.255,Pharmacy System,True,Clinical Care,2025-04-28 08:58:17
6d9e072e-dfb7-4382-ac92-538f58855bd7,2025-04-12 17:11:15,deead945-ee6f-4318-83f7-3c84482a29fc,Scott Morris,Prescribe Medication,Patient Record,339030b0-af09-44bc-9dfa-b22f28ea8f60,470-884-5103,5.225.18.121,Laboratory System,True,Clinical Care,2025-04-12 17:11:15
cc0dd4ec-d57c-48e8-a34b-4823bb6a3eed,2025-04-17 23:35:29,d212daf3-b689-40e8-9643-a8b949792097,Connor Fry,Download Medical History,Patient Record,a356986c-519c-42f0-9ba6-bd7e02da641a,555-624-6178,98.220.149.105,Pharmacy System,True,Clinical Care,2025-04-17 23:35:29
e2ddadc1-beff-427e-9d9c-429310c8f97b,2025-04-24 09:10:46,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,Schedule Appointment,Patient Record,6d467504-38d3-406c-830c-5fdd2f228477,953-134-5808,2.110.192.157,Electronic Health Record,True,Clinical Care,2025-04-24 09:10:46
917e7565-912b-4627-a39d-dccfde07bfe5,2025-04-08 02:31:31,db572e88-202c-4988-a12c-607d239df35b,Terence Hopkins,Schedule Appointment,Patient Record,95e2bebb-7a7e-487c-9010-782f8e9c414c,907-826-8139,184.183.208.215,Laboratory System,True,Clinical Care,2025-04-08 02:31:31
b574e45a-8efa-4331-9cd3-8014417cd80c,2025-04-04 05:51:04,31785a8c-727f-4157-97e4-fab469560461,Scott Mitchell,Cancel Appointment,Patient Record,4a0c584f-b8f2-4932-9e92-9b7c9fa794a3,876-488-6762,214.209.177.108,Laboratory System,True,Clinical Care,2025-04-04 05:51:04
37a12458-8231-4f98-bf21-5681195810ee,2025-04-28 09:05:02,c58dac46-9dc8-480b-8abe-02de65bc6f78,Alexandra Bibi,Prescribe Medication,Patient Record,82237a28-9f41-4f2c-9821-47858ff7120b,794-381-2971,154.246.127.212,Pharmacy System,False,Unauthorized Access,2025-04-28 09:05:02
e3407984-9a39-4d0c-8a22-275a5985eb74,2025-04-12 02:57:14,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,View Patient Record,Patient Record,4515a116-c393-4848-a4f2-4052446d73b3,916-929-3652,4.190.152.32,Laboratory System,True,Clinical Care,2025-04-12 02:57:14
2a620259-12cf-4265-aa92-aa1c1fd71da0,2025-04-25 08:05:01,1d5e89e7-61ac-4dad-b572-de6a62088f5c,Christopher Kelly,View Patient Record,Patient Record,d6aad68a-e224-49ea-adfe-869aa130e926,802-273-5451,171.199.208.151,Electronic Health Record,False,Unauthorized Access,2025-04-25 08:05:01
f33065db-6687-465e-8c15-ac1759932a0e,2025-04-25 12:37:43,1d5e89e7-61ac-4dad-b572-de6a62088f5c,Christopher Kelly,Prescribe Medication,Patient Record,2930bb24-6067-4b6b-b312-286aa0903d12,575-896-4633,145.43.112.58,Electronic Health Record,True,Clinical Care,2025-04-25 12:37:43
42c511c3-bb1b-40cd-a1f2-843de717161b,2025-04-22 13:05:13,3534af73-6adc-4a69-ba36-641e3aae2b17,Nicole Ford,Schedule Appointment,Patient Record,97000eff-2bad-4d30-b9a2-2b583bb7a2ea,991-190-3439,3.183.9.247,Patient Portal,True,Clinical Care,2025-04-22 13:05:13
a4bb2542-9be0-4930-bd0e-cadf671a0dd5,2025-04-26 16:49:02,16577a27-da14-481b-88f6-3530ada23ac3,Alison Baker,View Test Results,Patient Record,4c71d579-25ac-4f72-b0ea-23e23a556292,637-766-9279,195.174.145.112,Laboratory System,True,Clinical Care,2025-04-26 16:49:02
9771f30b-170f-4d17-bf4b-430cef762deb,2025-04-24 03:30:46,3534af73-6adc-4a69-ba36-641e3aae2b17,Nicole Ford,Edit Patient Consent,Patient Record,a4af7db3-c7b5-48d6-a356-086502bbbb29,717-158-7745,13.161.251.142,Electronic Health Record,True,Clinical Care,2025-04-24 03:30:46
7bdb45c1-efab-46f1-a58c-4fc1f1aa183c,2025-04-10 00:15:17,6dc32cc0-0346-4f3a-b289-28b3b4caa228,Dominic Bond,Update Patient Demographics,Patient Record,7c31e23d-eae7-4885-a5cd-48145bbb6169,449-700-1006,217.214.27.109,Patient Portal,True,Clinical Care,2025-04-10 00:15:17
